Simulation,Halo_ID,Inferred B/A,B/A Mean,B/A Std,Inferred C/A,C/A Mean,C/A Std,Inferred σB,σB Mean,σB Std,Inferred σC,σC Mean,σC Std
rogue.cosmo25cmb.4096g5HbwK1BH,12,0.7862468032462248,0.7810783799714042,0.010414372209069692,0.5639985564870775,0.5673993968556751,0.003786407807417296,0.006793375769389869,0.02064413531216569,0.016722360997916783,0.001563625948252021,0.004399192165577503,0.0030149860980872413
rogue.cosmo25cmb.4096g5HbwK1BH,14,0.69349490874863,0.701406158264588,0.02100823223489506,0.5898301307361727,0.5967224574291207,0.005447533958943176,0.0038909882580500446,0.007915617764886104,0.007743049989779009,0.010897025482653833,0.016415764537989583,0.006892646527835524
rogue.cosmo25cmb.4096g5HbwK1BH,15,0.9294088295061514,0.8927160580543633,0.07622950862526469,0.6982589901685523,0.7036701539651158,0.00497381374857676,0.010928477869187232,0.015155609382351947,0.011201482216480275,0.0027235107618789416,0.005763530176513847,0.0037188126857260876
rogue.cosmo25cmb.4096g5HbwK1BH,22,0.8185310374467795,0.8145175974298193,0.050022878348527915,0.4361932629750573,0.4470541438083535,0.027302226560001315,0.004519251695018239,0.03707886656706328,0.02274487414195689,0.016958903366966347,0.021889978355400023,0.014026083609937519
rogue.cosmo25cmb.4096g5HbwK1BH,28,0.9071400326590241,0.8872219658969122,0.06271537752189962,0.4919879756876909,0.4983480971736502,0.021625774365295506,0.037255532975274744,0.04564072289647548,0.026681258890605256,0.024652486708324813,0.02739420392371255,0.009407127951653164
rogue.cosmo25cmb.4096g5HbwK1BH,35,0.6962608087355872,0.700434823090907,0.006504061908718561,0.6048438523391495,0.6073856265743741,0.0027110864995942958,0.017072014519904886,0.015849861492228164,0.009142020609381765,0.0019923069891123212,0.003807904866461082,0.002276431256831379
storm.cosmo25cmb.4096g5HbwK1BH,1,0.827866528374456,0.8104557627541071,0.06406521289699212,0.1763316709856949,0.18445119003467852,0.034238115986738024,0.01941105336858617,0.039847416130560594,0.03738734732079835,0.03350363555784333,0.037472424268626424,0.010418583082709994
storm.cosmo25cmb.4096g5HbwK1BH,2,0.9522638979386542,0.9408884058182153,0.047299714857412745,0.3043747999231608,0.2991430355613504,0.021672352373109726,0.042214464817259156,0.03162752709802378,0.018986781328645973,0.023914623268134094,0.025872062307869977,0.01288599675341298
storm.cosmo25cmb.4096g5HbwK1BH,3,0.7755082419155438,0.7614479619609709,0.0247203067654799,0.30289529878533894,0.30613839359780853,0.004822174726743984,0.07776439680950813,0.10143718950238889,0.026710320685802487,0.0025142934033377667,0.012320919597024808,0.006654576203512848
storm.cosmo25cmb.4096g5HbwK1BH,4,0.973462432283832,0.9550874217912905,0.042172227301129434,0.32846402564199223,0.3298206300795438,0.015087704353434768,0.014603430200890295,0.02045078276048241,0.01484320208160375,0.016702388780531003,0.019589621530065562,0.007809661317125557
