Simulation,Halo_ID,B/A_max_prob,B/A_mean,B/A_std,B/A_16th,B/A_50th,B/A_84th,C/A_max_prob,C/A_mean,C/A_std,C/A_16th,C/A_50th,C/A_84th,sigmaB_max_prob,sigmaB_mean,sigmaB_std,sigmaB_16th,sigmaB_50th,sigmaB_84th,sigmaC_max_prob,sigmaC_mean,sigmaC_std,sigmaC_16th,sigmaC_50th,sigmaC_84th
h329.cosmo50PLK.3072gst5HbwK1BH,7,0.8444181507782206,0.8612901640019964,0.033878885788305,0.844861918604463,0.8486347473989789,0.8900261959138255,0.7269041019769851,0.7518667518660624,0.03764054089584703,0.7257091737679688,0.7285851690347304,0.794481120033963,0.005428216658981421,0.07725187256070488,0.1299927796830833,0.0001826376832302414,0.005668285274853393,0.183051724670711,0.03535452360360705,0.09971723101381527,0.13985180659501958,0.019212149571320367,0.03535452360360705,0.19213363197191408
r1023.romulus25.3072g1HsbBH,2,0.6819073881164855,0.7213055904468475,0.05601127954684301,0.6814620826293573,0.6831495579720522,0.7921175209525376,0.5492167135521004,0.5736063079405451,0.04396844624240079,0.5486408315656648,0.5493072176839032,0.632790215263696,0.005720520242854625,0.08582930345313429,0.12973346220845508,0.005271984804277229,0.007966932731808358,0.2620962504179282,0.0011105549512134977,0.06916096756188865,0.1255996472877565,0.002182361050254191,0.006870873670714778,0.22114423617059803
r431.romulus25.3072g1HsbBH,1,0.8089809942582377,0.7904145841011742,0.03852970321256749,0.7390433304529451,0.8079746484728505,0.8110937708278729,0.11561166308235989,0.15646206280826747,0.06896716583726875,0.11543018324656754,0.11672968035734871,0.23321713479338804,0.03282545218052142,0.10518155676925892,0.14216571362041028,0.02936199299646557,0.033266756425667635,0.3104841429729778,0.01665018458762363,0.07617532325089672,0.13024885283432244,0.01597151756008073,0.017347247665676566,0.2155140317201465
r442.romulus25.3072g1HsbBH,1,0.8187920670602431,0.8021143773438684,0.044815658632967645,0.7770332878774655,0.8173768423780373,0.8198991279762603,0.24218510425527784,0.263128819741633,0.05133077662492447,0.24091441992469348,0.2421930041559429,0.29319999515724643,0.009167180756923785,0.07103198454508573,0.13555643088126676,0.006285385035464186,0.010427801193232923,0.20233771269911904,0.025546548712241837,0.07350108390779261,0.13063928310164605,0.023645003327959643,0.02500333952344675,0.07301031738121032
r468.romulus25.3072g1HsbBH,1,0.766530822083527,0.7906642953840706,0.037686794251930535,0.766530822083527,0.7775567635165896,0.8327886842779161,0.5751068507396857,0.6027536268922593,0.040654394295699496,0.573853089431645,0.5756394747813407,0.6484999471671846,0.0572208354384548,0.1387389352916651,0.14131035098811284,0.04780942069042883,0.055243311451667415,0.34803309804083854,0.043129794522084694,0.10311319400334233,0.13470202307503001,0.0,0.040655288607788415,0.22931305829805854
r488.romulus25.3072g1HsbBH,1,0.5370286063081524,0.5662351791969729,0.050270988982038994,0.536475576844606,0.5387825807708299,0.6317745572289181,0.35422791610788906,0.3811015017783425,0.04849813292975899,0.35411143453731964,0.35568708135071897,0.4443423728948855,0.04811190353684056,0.10966000076330114,0.12960500720572574,0.04257724726112912,0.045305956508883666,0.27479258195174044,0.02306647354604355,0.07380139807498202,0.12209955591082236,0.02142105756929793,0.02363447089717296,0.11141049723925851
r489.romulus25.3072g1HsbBH,1,0.6788670916843575,0.6828651325712454,0.03009355258155809,0.6753711403832903,0.6843987742063009,0.6908756948114363,0.22969142837867032,0.2569900212735662,0.04885087868295974,0.22980660368653819,0.23142539484337854,0.316257906236376,0.11314120921667535,0.1469395344335016,0.1029492138305159,0.10428052576921887,0.11180846732084651,0.15845084954203953,0.024008640364541756,0.08761908912830284,0.13209614205738088,0.02376767754483102,0.025375360384561903,0.22217929321202282
r492.romulus25.3072g1HsbBH,1,0.705266391630156,0.6954432485841896,0.028397155699636474,0.6786265620048958,0.7006992861940056,0.7083613265192719,0.15774408782517138,0.19355313942535002,0.059471023406337385,0.15856742678822483,0.16054918750191283,0.2748621334157714,0.0524122369642535,0.10718931741526486,0.1295385307868945,0.04939396940176487,0.056537744723975,0.13557025177847826,0.02409899737844343,0.09045991162861035,0.13942747936125963,0.0233458553338653,0.025506833051410622,0.2755114288278975
r502.romulus25.3072g1HsbBH,1,0.7157191147250266,0.7198962151018409,0.028844463277999697,0.7130709994520806,0.7182929591259679,0.7232547051528045,0.35302241264595224,0.37846382445051174,0.04745046161062571,0.35194845748826353,0.3539839899090762,0.44176294157933754,0.026382200638921348,0.09975980017819155,0.14145724583619715,0.018457584492798124,0.026263514643323486,0.26060596568945216,0.022050474998869578,0.07625411503815163,0.11544013311727108,0.0195947960829889,0.021967646348441422,0.21597168993948812
r515.romulus25.3072g1HsbBH,1,0.682470086460131,0.6813964392658655,0.022676226192526225,0.6803965017617987,0.6826156791942639,0.6849340145491697,0.130155993642999,0.15716181431477425,0.052938547190614756,0.12900199061638246,0.1304159073931086,0.2235780743841273,0.0002867550216674418,0.04221209928854225,0.10089664352952102,0.0027395110829484806,0.010288040612347445,0.020752664273784242,0.011159227150344155,0.07465111091116809,0.12825078609138502,0.01053082492730056,0.011604000466301972,0.2930073563045048
