Simulation,Halo_ID,Inferred B/A,B/A Mean,B/A Std,Inferred C/A,C/A Mean,C/A Std,Inferred σB,σB Mean,σB Std,Inferred σC,σC Mean,σC Std
h242.cosmo50PLK.3072gst5HbwK1BH,8,0.7708204654561204,0.7661304710234934,0.03192531217798207,0.3264754312858374,0.35643609797770615,0.05131700559265114,0.030755968012476202,0.1182041465667966,0.15810038282450503,0.010258535442098251,0.04985634486480907,0.10904954862857673
h242.cosmo50PLK.3072gst5HbwK1BH,10,0.8587695947294175,0.8526456552545982,0.025261219434659275,0.5580714779590243,0.584238374547136,0.045428709802988826,0.00704645137223329,0.08860482040403415,0.14358794780860287,0.018861805038810974,0.08042789673599149,0.13691742368012483
h242.cosmo50PLK.3072gst5HbwK1BH,11,0.8894561242921342,0.8639690790118532,0.04631487286846296,0.458344918756719,0.4884380317561463,0.04963822207331005,0.0017086094221344114,0.1109850353497136,0.15698958452685136,0.013092976509412445,0.08014629479518467,0.14227170925178315
h242.cosmo50PLK.3072gst5HbwK1BH,13,0.8738316440893765,0.8822912477038414,0.0334306693195978,0.6969339231247605,0.7347237150806245,0.05014628741349776,0.005224471088431144,0.07807586500241213,0.11383695387932839,0.014277779065523275,0.08341419940062297,0.11999752032543347
h242.cosmo50PLK.3072gst5HbwK1BH,20,0.8111346313922826,0.8446691009682366,0.042533183842698455,0.6176546367412364,0.6407536209333606,0.04635840895444346,0.12381673294486013,0.14589543961695048,0.11256513738133737,0.002832164365122923,0.07129830309188352,0.11694262311080175
h242.cosmo50PLK.3072gst5HbwK1BH,26,0.740275194963711,0.7502021933528671,0.027600947662883797,0.541218529650635,0.5616627148662088,0.037251731372448686,0.017041936244598224,0.08613109465909831,0.13591057554885463,0.001475729014126877,0.06351053996138561,0.11403223811353384
h329.cosmo50PLK.3072gst5HbwK1BH,7,0.8320982727143766,0.8503173998402139,0.03248572108108908,0.7320358826096811,0.7585559816212444,0.04307066358611237,0.001598834980402976,0.06523599920443147,0.11444944638253458,0.024268851554762938,0.10805244175815144,0.12416375609331073
r1023.romulus25.3072g1HsbBH,2,0.6864043784976057,0.7215291288032067,0.056553059911915636,0.5548926130961945,0.5776487873622601,0.04419710179078404,0.00864076458650479,0.05402918894792923,0.1021333235029534,0.008500397031223354,0.0736959595017165,0.1241511611745724
r431.romulus25.3072g1HsbBH,1,0.8547499963536193,0.8110966794149834,0.05740670349626443,0.12445811729400215,0.17890164594155053,0.06667173304189612,0.000148345021064016,0.10873294359958927,0.16103671733595118,0.02031754912714003,0.13881324048985894,0.1757757534490396
r442.romulus25.3072g1HsbBH,1,0.8085409284370542,0.7813603190300519,0.05071728312219858,0.2389870911656208,0.28395824062686253,0.06682702622732158,0.0020501090976902873,0.12142235287130448,0.1844921815404072,0.01973756628887329,0.09901825352245382,0.14482819485061685
r468.romulus25.3072g1HsbBH,1,0.8428528354767099,0.8458934948932361,0.029548209534930203,0.6297434989183346,0.6479312942374544,0.03474455681116157,0.0008106504536901306,0.07332363022061274,0.1386521532222856,0.03938725166224257,0.09880628015611394,0.11493085302298249
r488.romulus25.3072g1HsbBH,1,0.5624872541515836,0.6014377106924031,0.06251287837697546,0.40341494489402596,0.4247965607451253,0.042479255056350626,0.0046952374601879066,0.0854935172843236,0.14802522611726107,0.020728806599982583,0.08074983738331666,0.12785921428945105
