Simulation,Halo_ID,B/A_max_prob,B/A_mean,B/A_std,B/A_16th,B/A_50th,B/A_84th,C/A_max_prob,C/A_mean,C/A_std,C/A_16th,C/A_50th,C/A_84th,sigmaB_max_prob,sigmaB_mean,sigmaB_std,sigmaB_16th,sigmaB_50th,sigmaB_84th,sigmaC_max_prob,sigmaC_mean,sigmaC_std,sigmaC_16th,sigmaC_50th,sigmaC_84th
h229.cosmo50PLK.3072gst5HbwK1BH,5,0.6841553993295146,0.6905929524612037,0.025280902787331232,0.6846390835803119,0.6867560395371387,0.6897129475554343,0.338908489469143,0.36132723379304343,0.04854461439192906,0.3358299485040361,0.33924008227452496,0.44313764862920857,0.0009040035619993,0.06514675494944641,0.1288814476192804,0.0023799908414471006,0.006006665037029125,0.1681841086097396,0.06589216201744645,0.09758737356568982,0.10061946025565001,0.06484381895289362,0.06882172584087672,0.07396533899580662
h229.cosmo50PLK.3072gst5HbwK1BH,6,0.8342373181059791,0.818149561667794,0.03310945910471812,0.7843637433597637,0.831363005977208,0.8345327882873711,0.36038585266513173,0.3837923535074141,0.042691717074061254,0.3591122661517388,0.3624995395848294,0.4437602357991339,0.02633323628089653,0.10669664853572638,0.14510673670763563,0.0234593536711704,0.02917647846393506,0.2930490978463389,0.09037675001930767,0.12106456821501375,0.11444782687905301,0.08667245042121213,0.08984631728070418,0.09386007790552159
h229.cosmo50PLK.3072gst5HbwK1BH,18,0.9523664896125703,0.9164401760604273,0.04089881002261116,0.8756620625978618,0.9192425666178825,0.953552338439559,0.8295243286972327,0.8350351426351625,0.030616200404248402,0.8083937689621727,0.8295847600830764,0.870988174601229,0.0006071155756983643,0.10129858104939904,0.1276734520259329,0.0005151869566051579,0.006268946944655003,0.25505742780403007,0.001679754171275905,0.09649866129715273,0.1325489266969265,0.0002311073922726765,0.003907581453303394,0.2595009377420951
h242.cosmo50PLK.3072gst5HbwK1BH,8,0.7658304930065668,0.7588100410716364,0.021206969813173146,0.7583559676892635,0.7655067190717093,0.7681201274751531,0.32488651374527283,0.3373727345991774,0.03258002877972787,0.32356699803119454,0.32486434927924235,0.3277307627671719,0.03960224695288747,0.08387252618649839,0.1251197939258447,0.03688496514068636,0.04325564360905106,0.0510019066254344,0.02440785644945197,0.0615249189601177,0.11631064622141218,0.022253492538853323,0.023733279506509906,0.0253784767423337
h242.cosmo50PLK.3072gst5HbwK1BH,10,0.8732511659942559,0.856302656359607,0.030706232356602994,0.8178466915163546,0.8693199997320264,0.8716646933290687,0.5337497824701957,0.5502363439985347,0.037332281656153106,0.5323621787317518,0.5333998085567561,0.5840795156449363,0.008525839165389253,0.07103369594436712,0.11631869065592207,0.010610662141958493,0.013077017164623226,0.2006106738754206,0.009406352518099882,0.06287776934048364,0.12357973453855692,0.007749246650228452,0.008843059829871281,0.14891424003520573
h242.cosmo50PLK.3072gst5HbwK1BH,11,0.8546272330872979,0.8471491100957544,0.031862260465297026,0.8505008779147536,0.8535561515205731,0.8555979013729229,0.4185496586336795,0.4294542175606585,0.028565046961846596,0.41766859835156134,0.41865689361894776,0.42173791396989074,0.01454178870229846,0.06442261429489196,0.1189527194515262,0.008978668375315423,0.015171831395071842,0.14363533962897013,0.04377154457013149,0.0726231720777659,0.09487389748234455,0.04205827658663204,0.04313216976937032,0.04471293096896239
h242.cosmo50PLK.3072gst5HbwK1BH,26,0.7371039229064015,0.7470634989906709,0.026428587241386806,0.7358788069423469,0.7414852818685578,0.7600061812545199,0.540130052306943,0.5657776749446768,0.043359408868468764,0.5389838630189548,0.540130052306943,0.6178178241040172,0.0007538052695385633,0.08259976867607599,0.12670924040130832,0.0026433582977255935,0.007026428581828895,0.23374993596218185,0.0035199954881802685,0.08742597665117102,0.15131954742338613,0.0032439550540128226,0.006384543966512596,0.28411515828626527
h329.cosmo50PLK.3072gst5HbwK1BH,7,0.847771950928655,0.8630330745385211,0.03624342707602205,0.8455835079783512,0.8493195445674288,0.8900261959138255,0.7262478714013693,0.7519841822977317,0.037623147443606716,0.7259002352607821,0.7278470694942081,0.794481120033963,0.0052426638623386266,0.07915014706463648,0.12923201497816594,0.003433045625767819,0.00773115273969257,0.183051724670711,0.03510587117918419,0.09948258026591002,0.14000141481415568,0.019212149571320367,0.03555694890248827,0.19213363197191408
r1023.romulus25.3072g1HsbBH,2,0.6815664054142284,0.7217214918451031,0.05597064190101996,0.6819167427462423,0.6833408431736994,0.7927891480189666,0.5489002109455008,0.5736283221652195,0.04410096987156226,0.5485642270393333,0.5493446004829146,0.632790215263696,0.004374474065197902,0.08616519707594994,0.12986528265489714,0.004212984763363918,0.008162031859501357,0.2620962504179282,0.007598455742339323,0.06978758485214741,0.12559888554635798,0.0028199206897441534,0.007335926339378669,0.22114423617059803
r431.romulus25.3072g1HsbBH,1,0.8094554372652433,0.7875191666697149,0.04185468738349669,0.7322120394647071,0.8078330437346272,0.8112335250933506,0.11605905330656545,0.16063065563718953,0.07141000253462526,0.11553357199496303,0.11669417475596978,0.24432928371164303,0.032504942536076074,0.11513370183598702,0.14625425456391739,0.03055141173049777,0.03444820940580582,0.3168292458625824,0.016915440377865985,0.07730509701657073,0.13019011096310723,0.01579796559726597,0.01746803343835968,0.1966076392427347
